latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
55.72454,135.90318,304.56,2.64,1.56,2025-07-01,0156,Terra,MODIS,50,6.1NRT,289.61,22.19,D
55.7175,135.90273,303.37,2.64,1.56,2025-07-01,0156,Terra,MODIS,56,6.1NRT,288.78,21.13,D
52.66883,130.89986,309.33,2.05,1.39,2025-07-01,0158,Terra,MODIS,66,6.1NRT,297.32,17.22,D
54.67773,121.69751,317.2,1,1,2025-07-01,0158,Terra,MODIS,76,6.1NRT,297.09,11.14,D
54.67987,121.68259,331.15,1,1,2025-07-01,0158,Terra,MODIS,87,6.1NRT,298.83,26.44,D
53.40755,129.30621,310.51,1.65,1.26,2025-07-01,0158,Terra,MODIS,54,6.1NRT,294.88,13.77,D
53.6649,122.93937,313.79,1.03,1.01,2025-07-01,0158,Terra,MODIS,38,6.1NRT,298.1,7.93,D
52.60421,129.00496,323.51,1.69,1.28,2025-07-01,0158,Terra,MODIS,20,6.1NRT,298.06,33.1,D
53.65382,122.95026,309.54,1.03,1.01,2025-07-01,0158,Terra,MODIS,33,6.1NRT,296.07,5.1,D
53.65618,122.93548,320.25,1.03,1.01,2025-07-01,0158,Terra,MODIS,79,6.1NRT,297.15,14.27,D
55.20522,107.10683,308.51,1.85,1.33,2025-07-01,0336,Terra,MODIS,67,6.1NRT,289.03,20.11,D
55.21119,107.11753,309.97,1.85,1.33,2025-07-01,0336,Terra,MODIS,69,6.1NRT,288.9,21.66,D
57.95164,107.07775,314.99,1.51,1.21,2025-07-01,0336,Terra,MODIS,71,6.1NRT,286.77,19.95,D
60.43118,96.24968,326.3,1.12,1.05,2025-07-01,0336,Terra,MODIS,84,6.1NRT,284.06,28.53,D
56.22813,90.41174,304.79,1.5,1.21,2025-07-01,0336,Terra,MODIS,47,6.1NRT,283.97,9.31,D
55.17327,106.65456,302.94,1.78,1.31,2025-07-01,0336,Terra,MODIS,54,6.1NRT,288.89,9.46,D
55.71978,135.86511,306.36,1.89,1.34,2025-07-01,0412,Aqua,MODIS,43,6.1NRT,293.99,13.42,D
56.89958,137.67946,323.92,1.47,1.2,2025-07-01,0412,Aqua,MODIS,83,6.1NRT,294.86,34.92,D
55.72047,135.89957,303.21,1.89,1.34,2025-07-01,0412,Aqua,MODIS,26,6.1NRT,290.94,8.14,D
56.90446,137.70203,327.75,1.47,1.2,2025-07-01,0412,Aqua,MODIS,85,6.1NRT,296.26,42.45,D
55.71444,135.87444,307.44,1.89,1.34,2025-07-01,0412,Aqua,MODIS,55,6.1NRT,293.52,15.02,D
55.72634,135.89198,304.77,1.89,1.34,2025-07-01,0412,Aqua,MODIS,36,6.1NRT,292.48,10.76,D
56.37905,134.36037,300.37,2.07,1.4,2025-07-01,0412,Aqua,MODIS,10,6.1NRT,287.76,7.8,D
68.53362,79.95233,300.62,1.03,1.01,2025-07-01,0512,Terra,MODIS,29,6.1NRT,282.53,3.71,D
68.52507,79.94414,332.83,1.03,1.01,2025-07-01,0512,Terra,MODIS,88,6.1NRT,285.05,33.85,D
67.80788,72.52109,300.88,1.35,1.15,2025-07-01,0512,Terra,MODIS,40,6.1NRT,290.74,4.09,D
68.52197,79.96776,328.91,1.03,1.01,2025-07-01,0512,Terra,MODIS,86,6.1NRT,284.45,28.44,D
61.98452,68.5725,310.36,1.42,1.18,2025-07-01,0514,Terra,MODIS,59,6.1NRT,296.75,7.89,D
64.51905,75.72988,305.75,1.05,1.02,2025-07-01,0514,Terra,MODIS,56,6.1NRT,294.46,4.07,D
64.75497,75.41867,303.93,1.06,1.03,2025-07-01,0514,Terra,MODIS,0,6.1NRT,292.26,4.48,D
65.03297,71.80551,321.88,1.27,1.12,2025-07-01,0514,Terra,MODIS,81,6.1NRT,292.42,24.23,D
65.03048,71.8317,313.41,1.27,1.12,2025-07-01,0514,Terra,MODIS,73,6.1NRT,291.3,13.92,D
65.02319,71.80048,333.26,1.27,1.12,2025-07-01,0514,Terra,MODIS,88,6.1NRT,292.33,42.79,D
62.45338,79.61361,317.47,1.03,1.02,2025-07-01,0514,Terra,MODIS,48,6.1NRT,296.97,10.8,D
62.61856,77.32986,317.55,1,1,2025-07-01,0514,Terra,MODIS,19,6.1NRT,293.19,10.39,D
62.8862,73.59267,312.21,1.09,1.04,2025-07-01,0514,Terra,MODIS,48,6.1NRT,297.08,7.74,D
62.35771,75.83338,312.07,1.01,1,2025-07-01,0514,Terra,MODIS,55,6.1NRT,297.92,5.61,D
62.35516,75.85201,320.8,1.01,1,2025-07-01,0514,Terra,MODIS,76,6.1NRT,301.54,13.66,D
61.88221,75.72708,311.33,1.01,1,2025-07-01,0514,Terra,MODIS,63,6.1NRT,293.51,6.19,D
62.39668,68.52697,308.59,1.45,1.19,2025-07-01,0514,Terra,MODIS,53,6.1NRT,296.57,6.66,D
64.51644,75.75073,318.92,1.05,1.02,2025-07-01,0514,Terra,MODIS,58,6.1NRT,295.17,14.83,D
61.94484,68.46809,316.82,1.43,1.18,2025-07-01,0514,Terra,MODIS,72,6.1NRT,297.2,16.74,D
60.71396,72.51789,312.25,1.08,1.04,2025-07-01,0514,Terra,MODIS,66,6.1NRT,294.22,9.19,D
60.74323,70.82835,307.22,1.17,1.08,2025-07-01,0514,Terra,MODIS,50,6.1NRT,293.36,5.99,D
55.52561,75.81652,310.02,1.08,1.04,2025-07-01,0514,Terra,MODIS,23,6.1NRT,295.41,7.61,D
57.42585,78.70407,308.88,1.18,1.08,2025-07-01,0514,Terra,MODIS,59,6.1NRT,292.77,8.05,D
57.43187,78.69395,306.63,1.18,1.08,2025-07-01,0514,Terra,MODIS,44,6.1NRT,292.7,5.96,D
58.15461,78.91525,310.7,1.16,1.07,2025-07-01,0514,Terra,MODIS,70,6.1NRT,292.14,10.1,D
58.15798,78.8968,315.12,1.16,1.07,2025-07-01,0514,Terra,MODIS,75,6.1NRT,292.49,14.66,D
59.872,68.89278,312.04,1.3,1.13,2025-07-01,0514,Terra,MODIS,0,6.1NRT,298.1,8.01,D
56.18876,64.10313,310.7,1.76,1.3,2025-07-01,0516,Terra,MODIS,61,6.1NRT,297.23,15.21,D
51.15504,131.16309,314.69,1.67,1.27,2025-07-01,0548,Aqua,MODIS,59,6.1NRT,300.46,14.21,D
51.56873,131.49217,328.09,1.76,1.3,2025-07-01,0548,Aqua,MODIS,30,6.1NRT,308.08,27.79,D
52.66928,130.91074,318.83,1.7,1.28,2025-07-01,0548,Aqua,MODIS,75,6.1NRT,298.49,26.34,D
52.39835,127.90937,312.8,1.26,1.11,2025-07-01,0548,Aqua,MODIS,63,6.1NRT,299.9,9.62,D
52.60054,128.99911,328.97,1.4,1.17,2025-07-01,0548,Aqua,MODIS,83,6.1NRT,299.7,35.25,D
52.6088,128.97623,328.53,1.39,1.17,2025-07-01,0548,Aqua,MODIS,54,6.1NRT,299.02,32.23,D
52.61903,128.97353,336.09,1.39,1.17,2025-07-01,0548,Aqua,MODIS,74,6.1NRT,300.35,47.74,D
52.61811,128.98726,322.2,1.4,1.17,2025-07-01,0548,Aqua,MODIS,44,6.1NRT,302.1,20.68,D
52.61621,128.96709,326.14,1.39,1.17,2025-07-01,0548,Aqua,MODIS,66,6.1NRT,298.09,27.92,D
52.62645,128.96448,318.71,1.39,1.17,2025-07-01,0548,Aqua,MODIS,36,6.1NRT,299.27,16.49,D
53.18642,129.16794,325.05,1.45,1.19,2025-07-01,0548,Aqua,MODIS,75,6.1NRT,297.53,29.05,D
53.18398,129.18323,314.17,1.45,1.19,2025-07-01,0548,Aqua,MODIS,42,6.1NRT,300,12.13,D
53.18206,129.16193,323.6,1.45,1.19,2025-07-01,0548,Aqua,MODIS,79,6.1NRT,298.11,27.55,D
53.37988,129.28061,316.21,1.47,1.2,2025-07-01,0548,Aqua,MODIS,32,6.1NRT,297.69,13.56,D
53.37664,129.29625,320.44,1.47,1.2,2025-07-01,0548,Aqua,MODIS,41,6.1NRT,298.94,19.32,D
53.41012,129.30983,318.38,1.48,1.2,2025-07-01,0548,Aqua,MODIS,61,6.1NRT,299.56,17.49,D
53.40818,129.28836,315.46,1.47,1.2,2025-07-01,0548,Aqua,MODIS,41,6.1NRT,299.04,13.21,D
53.65662,122.95248,317.27,1,1,2025-07-01,0548,Aqua,MODIS,54,6.1NRT,297.91,9.52,D
53.65453,122.93795,328.58,1,1,2025-07-01,0548,Aqua,MODIS,84,6.1NRT,300.63,22.03,D
53.65244,122.92341,316.9,1,1,2025-07-01,0548,Aqua,MODIS,48,6.1NRT,298.62,8.99,D
53.66315,122.93441,328.05,1,1,2025-07-01,0548,Aqua,MODIS,83,6.1NRT,300.68,20.69,D
53.66106,122.91988,333.93,1,1,2025-07-01,0548,Aqua,MODIS,87,6.1NRT,298.94,28.3,D
53.87465,123.50922,327.1,1.01,1.01,2025-07-01,0548,Aqua,MODIS,83,6.1NRT,300.76,20.82,D
53.75024,122.25325,320.27,1,1,2025-07-01,0548,Aqua,MODIS,77,6.1NRT,299.85,13.08,D
53.74807,122.23875,312.32,1,1,2025-07-01,0548,Aqua,MODIS,65,6.1NRT,299.66,6.11,D
53.76101,122.26406,315.83,1,1,2025-07-01,0548,Aqua,MODIS,64,6.1NRT,298.35,8.71,D
53.75883,122.24956,366.34,1,1,2025-07-01,0548,Aqua,MODIS,100,6.1NRT,302.27,99.31,D
53.75666,122.23505,369.26,1,1,2025-07-01,0548,Aqua,MODIS,100,6.1NRT,303.26,108.11,D
54.6761,121.68967,322.01,1,1,2025-07-01,0548,Aqua,MODIS,80,6.1NRT,292.07,16.5,D
54.67386,121.67489,343.6,1,1,2025-07-01,0548,Aqua,MODIS,93,6.1NRT,293.27,46.75,D
54.82972,121.26633,317.22,1,1,2025-07-01,0548,Aqua,MODIS,73,6.1NRT,302.01,8.93,D
54.92606,121.47667,335.96,1,1,2025-07-01,0548,Aqua,MODIS,89,6.1NRT,302.49,30.49,D
54.92381,121.46178,320.8,1,1,2025-07-01,0548,Aqua,MODIS,78,6.1NRT,300.71,11.95,D
54.93762,121.48205,346.82,1,1,2025-07-01,0548,Aqua,MODIS,94,6.1NRT,303.02,49.56,D
54.93536,121.46715,353.36,1,1,2025-07-01,0548,Aqua,MODIS,97,6.1NRT,306.44,63.55,D
54.9331,121.45225,316.12,1,1,2025-07-01,0548,Aqua,MODIS,67,6.1NRT,300.86,8.24,D
54.94394,121.4632,335.03,1,1,2025-07-01,0548,Aqua,MODIS,88,6.1NRT,300.14,29.43,D
55.11193,121.58656,345.19,1,1,2025-07-01,0548,Aqua,MODIS,93,6.1NRT,300.82,45.33,D
55.10969,121.57159,346.25,1,1,2025-07-01,0548,Aqua,MODIS,94,6.1NRT,302.15,46.56,D
55.25328,120.02018,351.95,1.02,1.01,2025-07-01,0548,Aqua,MODIS,96,6.1NRT,297.41,60.3,D
55.26437,120.0312,328.27,1.02,1.01,2025-07-01,0548,Aqua,MODIS,45,6.1NRT,284.68,18.5,D
55.26189,120.01589,464.85,1.02,1.01,2025-07-01,0548,Aqua,MODIS,100,6.1NRT,317.05,942.67,D
55.2594,120.00056,390.26,1.02,1.01,2025-07-01,0548,Aqua,MODIS,75,6.1NRT,302.84,195.38,D
55.27035,120.00619,328.89,1.02,1.01,2025-07-01,0548,Aqua,MODIS,76,6.1NRT,292.06,22.61,D
56.89235,137.66414,306.47,3.87,1.83,2025-07-01,0548,Aqua,MODIS,54,6.1NRT,292.41,35.86,D
56.90182,137.71822,303.92,3.9,1.84,2025-07-01,0548,Aqua,MODIS,57,6.1NRT,292.8,28.63,D
56.90108,137.65573,307.07,3.87,1.83,2025-07-01,0548,Aqua,MODIS,65,6.1NRT,293.21,42.59,D
55.2108,107.12421,305,2.93,1.63,2025-07-01,0550,Aqua,MODIS,49,6.1NRT,290.32,21.74,D
55.1991,107.08402,306.74,2.94,1.63,2025-07-01,0550,Aqua,MODIS,62,6.1NRT,289.88,27.25,D
55.19685,107.09362,309.48,2.94,1.63,2025-07-01,0550,Aqua,MODIS,69,6.1NRT,290.26,37.97,D
57.55687,105.91654,314.41,2.63,1.56,2025-07-01,0553,Aqua,MODIS,65,6.1NRT,289.11,43.93,D
68.50688,79.02097,304.52,2.29,1.46,2025-07-01,0648,Terra,MODIS,59,6.1NRT,289.01,20.1,D
68.52054,78.97904,307.19,2.28,1.46,2025-07-01,0648,Terra,MODIS,65,6.1NRT,288.96,25.54,D
68.5211,79.98579,311.42,2.4,1.49,2025-07-01,0648,Terra,MODIS,28,6.1NRT,288.68,31.57,D
68.51757,79.98431,314,2.4,1.49,2025-07-01,0648,Terra,MODIS,74,6.1NRT,288.71,43.93,D
68.53195,79.94172,313.02,2.39,1.49,2025-07-01,0648,Terra,MODIS,73,6.1NRT,288.98,40.92,D
70.45814,68.46716,305.78,1.15,1.07,2025-07-01,0650,Terra,MODIS,0,6.1NRT,287.27,8.92,D
64.51623,75.76738,304.95,3.13,1.68,2025-07-01,0650,Terra,MODIS,51,6.1NRT,291.37,24.06,D
65.01218,71.81834,312.29,2.29,1.47,2025-07-01,0652,Terra,MODIS,56,6.1NRT,290.66,28.82,D
65.03214,71.80072,322.39,2.29,1.46,2025-07-01,0652,Terra,MODIS,49,6.1NRT,292.3,53.59,D
65.03447,71.79639,315.85,2.29,1.46,2025-07-01,0652,Terra,MODIS,57,6.1NRT,292.38,36.78,D
65.02291,71.83601,310.22,2.29,1.47,2025-07-01,0652,Terra,MODIS,15,6.1NRT,290.92,22.88,D
65.02376,71.77875,321.11,2.29,1.46,2025-07-01,0652,Terra,MODIS,80,6.1NRT,292.02,53.36,D
65.04028,56.65788,311.24,1.02,1.01,2025-07-01,0652,Terra,MODIS,68,6.1NRT,292.33,7.74,D
65.03701,56.67796,308.6,1.02,1.01,2025-07-01,0652,Terra,MODIS,63,6.1NRT,293.28,5.63,D
56.85319,59.90831,308.5,1.98,1.37,2025-07-01,0654,Terra,MODIS,59,6.1NRT,293.05,16.6,D
52.27884,50.32127,304.55,1.14,1.06,2025-07-01,0654,Terra,MODIS,23,6.1NRT,291.12,4.77,D
58.28679,59.83249,304.7,1.76,1.3,2025-07-01,0654,Terra,MODIS,40,6.1NRT,290.51,11.21,D
53.87784,60.7147,305.46,2.75,1.59,2025-07-01,0654,Terra,MODIS,19,6.1NRT,287.74,10.81,D
57.99789,49.45194,315.6,1,1,2025-07-01,0654,Terra,MODIS,66,6.1NRT,290.87,13.64,D
57.42429,60.06602,303.57,1.92,1.35,2025-07-01,0654,Terra,MODIS,16,6.1NRT,289.13,9.07,D
57.41723,60.09528,307.94,1.93,1.36,2025-07-01,0654,Terra,MODIS,36,6.1NRT,293.81,15.84,D
49.98899,107.59029,331.25,1.82,1.32,2025-07-01,0726,Aqua,MODIS,0,6.1NRT,312.35,42.71,D
49.99084,107.61349,358.02,1.83,1.32,2025-07-01,0726,Aqua,MODIS,0,6.1NRT,307.17,162.58,D
54.69796,100.24083,307.29,1.09,1.04,2025-07-01,0726,Aqua,MODIS,16,6.1NRT,292.19,4.9,D
50.01128,107.47961,327.99,1.8,1.32,2025-07-01,0726,Aqua,MODIS,33,6.1NRT,308.96,29.28,D
54.66185,99.95074,303.87,1.07,1.03,2025-07-01,0726,Aqua,MODIS,34,6.1NRT,288.24,3.58,D
49.99572,107.5834,327.81,1.82,1.32,2025-07-01,0726,Aqua,MODIS,49,6.1NRT,311.29,30.53,D
49.99751,107.60707,349.27,1.83,1.32,2025-07-01,0726,Aqua,MODIS,89,6.1NRT,308.41,116.25,D
58.15366,78.8903,307.29,3.05,1.66,2025-07-01,0729,Aqua,MODIS,62,6.1NRT,291.06,28.95,D
58.153,78.89934,309.07,3.05,1.66,2025-07-01,0729,Aqua,MODIS,66,6.1NRT,291.02,36.62,D
60.48566,88.40186,309.84,1.18,1.08,2025-07-01,0729,Aqua,MODIS,32,6.1NRT,289.3,8.6,D
58.41906,107.56805,310.1,2.29,1.47,2025-07-01,0729,Aqua,MODIS,67,6.1NRT,289.78,24.35,D
54.26449,86.17745,305.41,2.21,1.44,2025-07-01,0729,Aqua,MODIS,58,6.1NRT,287.59,14.22,D
65.02285,71.78017,308.3,2.45,1.51,2025-07-01,0731,Aqua,MODIS,56,6.1NRT,292.44,21.51,D
65.01215,71.79919,307.9,2.45,1.51,2025-07-01,0731,Aqua,MODIS,54,6.1NRT,291.47,21.6,D
