latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
53.1762,117.2078,326,1.4,1.2,2025-05-27,0154,Terra,MODIS,28,61.03,300.3,21.7,D,0
53.1457,117.5248,323.7,1.3,1.1,2025-05-27,0154,Terra,MODIS,76,61.03,299.3,22.3,D,0
53.1979,116.8601,387.5,1.4,1.2,2025-05-27,0154,Terra,MODIS,100,61.03,308.5,292.7,D,0
53.196,116.8812,352.2,1.4,1.2,2025-05-27,0154,Terra,MODIS,94,61.03,303.7,87.6,D,0
53.194,116.9026,333,1.4,1.2,2025-05-27,0154,Terra,MODIS,66,61.03,302.3,39,D,0
53.1866,116.9837,333.9,1.4,1.2,2025-05-27,0154,Terra,MODIS,84,61.03,300.6,45.4,D,0
53.1848,117.0037,336.1,1.4,1.2,2025-05-27,0154,Terra,MODIS,87,61.03,299.4,51.1,D,0
53.1377,117.5012,339.1,1.3,1.1,2025-05-27,0154,Terra,MODIS,89,61.03,301.6,50.3,D,0
53.1358,117.5214,336.1,1.3,1.1,2025-05-27,0154,Terra,MODIS,87,61.03,302.2,44,D,0
53.1875,116.8586,340,1.4,1.2,2025-05-27,0154,Terra,MODIS,90,61.03,304.2,53.6,D,0
53.1855,116.8799,351,1.4,1.2,2025-05-27,0154,Terra,MODIS,96,61.03,305,82.8,D,0
53.1837,116.9,342.8,1.4,1.2,2025-05-27,0154,Terra,MODIS,64,61.03,304.5,58.5,D,0
53.1819,116.9201,339.8,1.4,1.2,2025-05-27,0154,Terra,MODIS,74,61.03,301.6,53.3,D,0
53.1744,117.0017,331.7,1.4,1.2,2025-05-27,0154,Terra,MODIS,82,61.03,299.4,39.6,D,0
53.1558,117.2026,365.8,1.4,1.2,2025-05-27,0154,Terra,MODIS,100,61.03,306,146.9,D,0
53.1501,117.2635,348.5,1.4,1.2,2025-05-27,0154,Terra,MODIS,94,61.03,303.2,77.8,D,0
53.1482,117.283,335.3,1.4,1.2,2025-05-27,0154,Terra,MODIS,86,61.03,303.2,43,D,0
53.1463,117.3029,348.5,1.4,1.2,2025-05-27,0154,Terra,MODIS,94,61.03,304.8,80,D,0
53.1445,117.3223,317.6,1.4,1.2,2025-05-27,0154,Terra,MODIS,28,61.03,302.8,11.3,D,0
53.1864,116.7526,319.1,1.4,1.2,2025-05-27,0154,Terra,MODIS,50,61.03,299,18.3,D,0
53.179,116.8352,335.2,1.4,1.2,2025-05-27,0154,Terra,MODIS,86,61.03,303.7,41.8,D,0
53.177,116.8571,332,1.4,1.2,2025-05-27,0154,Terra,MODIS,84,61.03,304.9,35.1,D,0
53.1698,116.9368,342.5,1.4,1.2,2025-05-27,0154,Terra,MODIS,91,61.03,304.1,60.7,D,0
53.168,116.9568,338.1,1.4,1.2,2025-05-27,0154,Terra,MODIS,80,61.03,303.9,47.6,D,0
53.1642,116.9988,339.5,1.4,1.2,2025-05-27,0154,Terra,MODIS,89,61.03,301,56,D,0
53.1418,117.2408,341,1.4,1.2,2025-05-27,0154,Terra,MODIS,90,61.03,303.1,54.8,D,0
53.1399,117.2611,336.9,1.4,1.2,2025-05-27,0154,Terra,MODIS,88,61.03,302,44.7,D,0
53.138,117.2808,342,1.4,1.2,2025-05-27,0154,Terra,MODIS,91,61.03,302.7,60.7,D,0
53.1215,117.4554,325.1,1.3,1.1,2025-05-27,0154,Terra,MODIS,68,61.03,304.5,19.6,D,0
53.1778,116.7294,379.5,1.4,1.2,2025-05-27,0154,Terra,MODIS,100,61.03,303.9,243,D,0
53.176,116.7501,367.2,1.4,1.2,2025-05-27,0154,Terra,MODIS,100,61.03,305.6,165.6,D,0
53.1317,117.2374,358.7,1.4,1.2,2025-05-27,0154,Terra,MODIS,99,61.03,304.7,117.3,D,0
53.1298,117.2577,330.1,1.4,1.2,2025-05-27,0154,Terra,MODIS,51,61.03,301.6,31.6,D,0
53.1186,117.3766,323,1.3,1.1,2025-05-27,0154,Terra,MODIS,50,61.03,301.2,18.3,D,0
53.1076,117.4933,323.4,1.3,1.1,2025-05-27,0154,Terra,MODIS,71,61.03,304.7,18,D,0
53.1058,117.5119,317.4,1.3,1.1,2025-05-27,0154,Terra,MODIS,53,61.03,302.7,9.8,D,0
53.1674,116.7275,363.5,1.4,1.2,2025-05-27,0154,Terra,MODIS,100,61.03,302.5,145.8,D,0
53.1215,117.2351,342.1,1.4,1.2,2025-05-27,0154,Terra,MODIS,91,61.03,302.2,63,D,0
53.1067,117.3932,322.6,1.3,1.1,2025-05-27,0154,Terra,MODIS,34,61.03,300.3,15.8,D,0
53.2875,115.1001,412.6,1.7,1.3,2025-05-27,0154,Terra,MODIS,100,61.03,308.2,706.6,D,0
53.2857,115.125,323.6,1.7,1.3,2025-05-27,0154,Terra,MODIS,37,61.03,297.2,25.3,D,0
53.157,116.7246,392.6,1.4,1.2,2025-05-27,0154,Terra,MODIS,100,61.03,308.8,344,D,0
53.278,115.0731,500,1.7,1.3,2025-05-27,0154,Terra,MODIS,100,61.03,333.8,3461.4,D,0
53.2762,115.0977,500,1.7,1.3,2025-05-27,0154,Terra,MODIS,100,61.03,357.2,3446.3,D,0
53.2744,115.1233,442,1.7,1.3,2025-05-27,0154,Terra,MODIS,100,61.03,318.7,1297.1,D,0
53.2726,115.148,331.2,1.7,1.3,2025-05-27,0154,Terra,MODIS,61,61.03,303.1,40.4,D,0
53.1556,116.6178,312.2,1.4,1.2,2025-05-27,0154,Terra,MODIS,48,61.03,295.6,12.9,D,0
53.1538,116.6387,363,1.4,1.2,2025-05-27,0154,Terra,MODIS,100,61.03,302.3,154.5,D,0
53.152,116.6598,331.7,1.4,1.2,2025-05-27,0154,Terra,MODIS,79,61.03,299.8,42.7,D,0
53.1484,116.7013,374.3,1.4,1.2,2025-05-27,0154,Terra,MODIS,100,61.03,303.2,205.8,D,0
53.1466,116.7213,375.4,1.4,1.2,2025-05-27,0154,Terra,MODIS,100,61.03,306.9,209.9,D,0
53.1195,117.0278,326.9,1.4,1.2,2025-05-27,0154,Terra,MODIS,77,61.03,303.6,22.5,D,0
53.2667,115.0706,434.1,1.7,1.3,2025-05-27,0154,Terra,MODIS,100,61.03,317.3,1111.5,D,0
53.2649,115.0956,439,1.7,1.3,2025-05-27,0154,Terra,MODIS,100,61.03,327.3,1223.8,D,0
53.2631,115.1211,382.9,1.7,1.3,2025-05-27,0154,Terra,MODIS,100,61.03,309.2,330.6,D,0
53.2612,115.1463,333.6,1.7,1.3,2025-05-27,0154,Terra,MODIS,68,61.03,302.4,47.6,D,0
53.1452,116.6143,327.4,1.4,1.2,2025-05-27,0154,Terra,MODIS,41,61.03,298.5,32.8,D,0
53.1434,116.635,349.7,1.4,1.2,2025-05-27,0154,Terra,MODIS,85,61.03,303.2,91,D,0
53.1398,116.6777,349.7,1.4,1.2,2025-05-27,0154,Terra,MODIS,72,61.03,302.9,83.4,D,0
53.138,116.6979,360.4,1.4,1.2,2025-05-27,0154,Terra,MODIS,100,61.03,304,126,D,0
53.1362,116.7183,345.2,1.4,1.2,2025-05-27,0154,Terra,MODIS,89,61.03,304.4,67.1,D,0
53.2794,115.0676,434.5,1.7,1.3,2025-05-27,0154,Terra,MODIS,100,61.03,316.5,1120.6,D,0
53.2775,115.0922,500,1.7,1.3,2025-05-27,0154,Terra,MODIS,100,61.03,367.2,3448.2,D,0
53.2756,115.1176,435.1,1.7,1.3,2025-05-27,0154,Terra,MODIS,100,61.03,321.5,1131,D,0
53.2737,115.1424,357.8,1.7,1.3,2025-05-27,0154,Terra,MODIS,99,61.03,305,147.5,D,0
53.1486,116.631,360.4,1.4,1.2,2025-05-27,0154,Terra,MODIS,98,61.03,303.5,128.5,D,0
53.1467,116.6521,348.3,1.4,1.2,2025-05-27,0154,Terra,MODIS,94,61.03,303.5,73.6,D,0
53.1448,116.6735,340.9,1.4,1.2,2025-05-27,0154,Terra,MODIS,90,61.03,301.7,47.5,D,0
53.1429,116.6938,363.9,1.4,1.2,2025-05-27,0154,Terra,MODIS,100,61.03,304.4,140.6,D,0
53.1411,116.7139,363.5,1.4,1.2,2025-05-27,0154,Terra,MODIS,100,61.03,306.6,141,D,0
53.1128,117.0203,329.8,1.4,1.2,2025-05-27,0154,Terra,MODIS,59,61.03,302.4,28.3,D,0
53.2681,115.0652,414.6,1.7,1.3,2025-05-27,0154,Terra,MODIS,100,61.03,309.7,734.9,D,0
53.2662,115.0899,447.1,1.7,1.3,2025-05-27,0154,Terra,MODIS,100,61.03,330.9,1432.1,D,0
53.2643,115.1155,397.3,1.7,1.3,2025-05-27,0154,Terra,MODIS,100,61.03,310.9,485.2,D,0
53.2623,115.1407,351.7,1.7,1.3,2025-05-27,0154,Terra,MODIS,96,61.03,304,119.9,D,0
53.1326,116.6905,339.2,1.4,1.2,2025-05-27,0154,Terra,MODIS,89,61.03,301.8,48.1,D,0
53.1307,116.7109,331.8,1.4,1.2,2025-05-27,0154,Terra,MODIS,83,61.03,303.4,31.7,D,0
53.0967,117.0802,322.9,1.4,1.2,2025-05-27,0154,Terra,MODIS,50,61.03,298.7,22.5,D,0
53.2568,115.0628,361.5,1.7,1.3,2025-05-27,0154,Terra,MODIS,100,61.03,300.6,168.1,D,0
53.2549,115.0878,403.8,1.7,1.3,2025-05-27,0154,Terra,MODIS,100,61.03,315.3,570.2,D,0
53.253,115.1137,396,1.7,1.3,2025-05-27,0154,Terra,MODIS,100,61.03,313.3,470.2,D,0
53.251,115.1392,380.4,1.7,1.3,2025-05-27,0154,Terra,MODIS,100,61.03,308.2,312.1,D,0
53.1222,116.6879,341.9,1.4,1.2,2025-05-27,0154,Terra,MODIS,91,61.03,302.7,58.2,D,0
53.1203,116.7084,322.7,1.4,1.2,2025-05-27,0154,Terra,MODIS,47,61.03,303.6,15.9,D,0
53.4048,112.5984,311.7,2.2,1.4,2025-05-27,0154,Terra,MODIS,58,61.03,298.3,16.7,D,0
53.2436,115.0859,449,1.7,1.3,2025-05-27,0154,Terra,MODIS,100,61.03,322.9,1482.2,D,0
53.2417,115.1109,353.3,1.7,1.3,2025-05-27,0154,Terra,MODIS,97,61.03,306.7,124.2,D,0
53.2398,115.1367,375.1,1.7,1.3,2025-05-27,0154,Terra,MODIS,100,61.03,306.5,269.3,D,0
53.1194,116.5997,352.3,1.4,1.2,2025-05-27,0154,Terra,MODIS,96,61.03,303.5,95.1,D,0
53.0858,116.9722,321.1,1.4,1.2,2025-05-27,0154,Terra,MODIS,28,61.03,301.2,16,D,0
53.0839,116.9923,333.5,1.4,1.2,2025-05-27,0154,Terra,MODIS,85,61.03,303,42.4,D,0
53.249,114.8573,370.9,1.7,1.3,2025-05-27,0154,Terra,MODIS,100,61.03,298.1,253.5,D,0
53.2341,115.0594,361.3,1.7,1.3,2025-05-27,0154,Terra,MODIS,100,61.03,302.9,166.6,D,0
53.2322,115.0846,363,1.7,1.3,2025-05-27,0154,Terra,MODIS,100,61.03,306.1,176.6,D,0
53.2303,115.1098,344,1.7,1.3,2025-05-27,0154,Terra,MODIS,92,61.03,304.1,82.1,D,0
53.2285,115.1346,341.3,1.7,1.3,2025-05-27,0154,Terra,MODIS,88,61.03,301.1,74.9,D,0
53.219,115.2588,325.2,1.7,1.3,2025-05-27,0154,Terra,MODIS,77,61.03,301.1,32.5,D,0
53.2394,114.83,448.6,1.7,1.3,2025-05-27,0154,Terra,MODIS,100,61.03,326.6,1546.2,D,0
53.2376,114.8555,440.2,1.7,1.3,2025-05-27,0154,Terra,MODIS,100,61.03,317.5,1311.5,D,0
53.2358,114.8801,362.5,1.7,1.3,2025-05-27,0154,Terra,MODIS,100,61.03,294.4,186.3,D,0
53.2247,115.0316,322.8,1.7,1.3,2025-05-27,0154,Terra,MODIS,75,61.03,301.7,23.7,D,0
53.2228,115.057,362.4,1.7,1.3,2025-05-27,0154,Terra,MODIS,100,61.03,304.7,176.8,D,0
53.219,115.1088,341.8,1.7,1.3,2025-05-27,0154,Terra,MODIS,91,61.03,305.1,73,D,0
53.0688,116.9273,322.2,1.4,1.2,2025-05-27,0154,Terra,MODIS,46,61.03,302.2,18.5,D,0
53.0671,116.9465,328.4,1.4,1.2,2025-05-27,0154,Terra,MODIS,78,61.03,302.6,29.7,D,0
53.2298,114.8025,393.5,1.7,1.3,2025-05-27,0154,Terra,MODIS,100,61.03,307.1,474.3,D,0
53.228,114.8274,409.5,1.7,1.3,2025-05-27,0154,Terra,MODIS,100,61.03,314.6,693.3,D,0
53.2262,114.8529,409.2,1.7,1.3,2025-05-27,0154,Terra,MODIS,100,61.03,303.8,681.3,D,0
53.2244,114.8777,397.5,1.7,1.3,2025-05-27,0154,Terra,MODIS,100,61.03,297.8,504.9,D,0
53.2115,115.0548,380.8,1.7,1.3,2025-05-27,0154,Terra,MODIS,100,61.03,307.8,314.3,D,0
53.2096,115.0803,328.5,1.7,1.3,2025-05-27,0154,Terra,MODIS,50,61.03,303.7,29.3,D,0
53.2058,115.1321,341.5,1.7,1.3,2025-05-27,0154,Terra,MODIS,90,61.03,302,71.3,D,0
53.2039,115.1572,334.6,1.7,1.3,2025-05-27,0154,Terra,MODIS,74,61.03,300.3,48.4,D,0
53.2003,115.2062,341.1,1.7,1.3,2025-05-27,0154,Terra,MODIS,90,61.03,302.9,73.5,D,0
53.1985,115.23,346.7,1.7,1.3,2025-05-27,0154,Terra,MODIS,93,61.03,303.4,96.7,D,0
53.0897,116.5723,325.7,1.4,1.2,2025-05-27,0154,Terra,MODIS,51,61.03,302.4,21,D,0
53.0585,116.9242,321.8,1.4,1.2,2025-05-27,0154,Terra,MODIS,63,61.03,301.1,18.3,D,0
53.2183,114.8002,370.5,1.7,1.3,2025-05-27,0154,Terra,MODIS,100,61.03,304.3,251.1,D,0
53.2165,114.8256,369.1,1.7,1.3,2025-05-27,0154,Terra,MODIS,100,61.03,307,237.1,D,0
53.2148,114.8504,384.2,1.7,1.3,2025-05-27,0154,Terra,MODIS,100,61.03,301,360.9,D,0
53.213,114.8756,465.1,1.7,1.3,2025-05-27,0154,Terra,MODIS,100,61.03,315.5,2043.6,D,0
53.2112,114.9004,364.5,1.7,1.3,2025-05-27,0154,Terra,MODIS,100,61.03,303.6,189.9,D,0
53.2001,115.0534,372.1,1.7,1.3,2025-05-27,0154,Terra,MODIS,100,61.03,305.1,242.3,D,0
53.1983,115.0778,330,1.7,1.3,2025-05-27,0154,Terra,MODIS,44,61.03,304.5,33,D,0
53.116,116.1352,323.6,1.5,1.2,2025-05-27,0154,Terra,MODIS,74,61.03,302.5,22.1,D,0
53.1142,116.1568,320.3,1.5,1.2,2025-05-27,0154,Terra,MODIS,65,61.03,301.9,15.7,D,0
53.0793,116.5691,334.8,1.4,1.2,2025-05-27,0154,Terra,MODIS,86,61.03,303.7,41.1,D,0
53.3638,112.1134,311.4,2.4,1.5,2025-05-27,0154,Terra,MODIS,19,61.03,295.7,21.6,D,0
53.3622,112.1485,317,2.3,1.5,2025-05-27,0154,Terra,MODIS,64,61.03,297.7,35.8,D,0
53.2069,114.7977,354.1,1.7,1.3,2025-05-27,0154,Terra,MODIS,97,61.03,302.9,144.8,D,0
53.2051,114.8232,345.7,1.7,1.3,2025-05-27,0154,Terra,MODIS,93,61.03,306.4,102.2,D,0
53.1997,114.8989,362.4,1.7,1.3,2025-05-27,0154,Terra,MODIS,100,61.03,303.4,176.7,D,0
53.1888,115.0516,347.7,1.7,1.3,2025-05-27,0154,Terra,MODIS,94,61.03,302.8,101.5,D,0
53.187,115.0762,334.6,1.7,1.3,2025-05-27,0154,Terra,MODIS,86,61.03,303.7,49.7,D,0
53.1796,115.177,321.2,1.7,1.3,2025-05-27,0154,Terra,MODIS,36,61.03,302,15.7,D,0
53.0687,116.5675,343.1,1.4,1.2,2025-05-27,0154,Terra,MODIS,91,61.03,305.3,62.5,D,0
53.1972,114.7694,352.4,1.8,1.3,2025-05-27,0154,Terra,MODIS,96,61.03,301.1,137.1,D,0
53.1955,114.7949,392,1.7,1.3,2025-05-27,0154,Terra,MODIS,100,61.03,307.8,454.7,D,0
53.1937,114.8206,337.2,1.7,1.3,2025-05-27,0154,Terra,MODIS,88,61.03,307.3,67.7,D,0
53.1919,114.8458,335.8,1.7,1.3,2025-05-27,0154,Terra,MODIS,87,61.03,302.5,58.2,D,0
53.1901,114.8711,390.7,1.7,1.3,2025-05-27,0154,Terra,MODIS,100,61.03,305.7,423.8,D,0
53.1883,114.8967,331.8,1.7,1.3,2025-05-27,0154,Terra,MODIS,66,61.03,303.3,41.5,D,0
53.1756,115.0747,401.6,1.7,1.3,2025-05-27,0154,Terra,MODIS,100,61.03,310.5,544.9,D,0
53.1739,115.0992,340.9,1.7,1.3,2025-05-27,0154,Terra,MODIS,90,61.03,305.6,69,D,0
53.2098,114.7911,343.2,1.7,1.3,2025-05-27,0154,Terra,MODIS,91,61.03,300.5,93.8,D,0
53.2079,114.8167,348.4,1.7,1.3,2025-05-27,0154,Terra,MODIS,94,61.03,306.8,114,D,0
53.206,114.8417,351,1.7,1.3,2025-05-27,0154,Terra,MODIS,96,61.03,301.6,120.7,D,0
53.2022,114.8922,419.3,1.7,1.3,2025-05-27,0154,Terra,MODIS,100,61.03,310.7,838.3,D,0
53.1905,115.0448,339.3,1.7,1.3,2025-05-27,0154,Terra,MODIS,89,61.03,302.9,71.6,D,0
53.1886,115.0695,338.7,1.7,1.3,2025-05-27,0154,Terra,MODIS,89,61.03,303.2,65.6,D,0
53.0639,116.5601,324,1.4,1.2,2025-05-27,0154,Terra,MODIS,72,61.03,306.6,18.3,D,0
53.0621,116.58,325.7,1.4,1.2,2025-05-27,0154,Terra,MODIS,76,61.03,306.5,21.6,D,0
53.3653,112.142,325,2.3,1.5,2025-05-27,0154,Terra,MODIS,79,61.03,297.6,63.2,D,0
53.1984,114.7884,353.5,1.7,1.3,2025-05-27,0154,Terra,MODIS,97,61.03,302.4,136.8,D,0
53.1964,114.8144,343.7,1.7,1.3,2025-05-27,0154,Terra,MODIS,85,61.03,306.5,87.6,D,0
53.1946,114.8395,335.8,1.7,1.3,2025-05-27,0154,Terra,MODIS,74,61.03,303.6,55.6,D,0
53.1927,114.8645,389,1.7,1.3,2025-05-27,0154,Terra,MODIS,100,61.03,304.8,402.8,D,0
53.1908,114.8903,364.7,1.7,1.3,2025-05-27,0154,Terra,MODIS,100,61.03,304.6,195,D,0
53.1772,115.0682,383.4,1.7,1.3,2025-05-27,0154,Terra,MODIS,100,61.03,307.2,341.7,D,0
53.1754,115.0924,365,1.7,1.3,2025-05-27,0154,Terra,MODIS,100,61.03,307.4,192.9,D,0
51.4303,128.0891,321.9,1.4,1.2,2025-05-27,0154,Terra,MODIS,74,61.03,303.6,16.4,D,0
53.1981,114.6333,315.4,1.8,1.3,2025-05-27,0154,Terra,MODIS,59,61.03,296,20.4,D,0
53.1943,114.6855,329.6,1.8,1.3,2025-05-27,0154,Terra,MODIS,82,61.03,299.1,53.2,D,0
53.1925,114.7101,313.1,1.8,1.3,2025-05-27,0154,Terra,MODIS,40,61.03,299.1,14.7,D,0
53.1906,114.7357,332,1.8,1.3,2025-05-27,0154,Terra,MODIS,84,61.03,299.9,55.2,D,0
53.1887,114.7616,377.8,1.8,1.3,2025-05-27,0154,Terra,MODIS,100,61.03,308.1,305.5,D,0
53.1869,114.7866,414.9,1.7,1.3,2025-05-27,0154,Terra,MODIS,100,61.03,317.4,773.3,D,0
53.1851,114.8115,366.2,1.7,1.3,2025-05-27,0154,Terra,MODIS,100,61.03,309.9,203.8,D,0
53.1813,114.8621,341,1.7,1.3,2025-05-27,0154,Terra,MODIS,83,61.03,301,72.4,D,0
53.1794,114.8875,326.6,1.7,1.3,2025-05-27,0154,Terra,MODIS,39,61.03,303.4,28.4,D,0
53.1659,115.066,345.6,1.7,1.3,2025-05-27,0154,Terra,MODIS,93,61.03,303,94.7,D,0
53.1641,115.0905,363.9,1.7,1.3,2025-05-27,0154,Terra,MODIS,100,61.03,306.4,187.2,D,0
51.4169,128.1028,319.8,1.4,1.2,2025-05-27,0154,Terra,MODIS,64,61.03,303.5,12.5,D,0
53.1884,114.6047,375.2,1.8,1.3,2025-05-27,0154,Terra,MODIS,100,61.03,304.4,299.9,D,0
53.1865,114.6312,390.4,1.8,1.3,2025-05-27,0154,Terra,MODIS,100,61.03,306.2,450.2,D,0
53.1846,114.6583,334.9,1.8,1.3,2025-05-27,0154,Terra,MODIS,86,61.03,298.1,67.5,D,0
53.1828,114.6836,366.8,1.8,1.3,2025-05-27,0154,Terra,MODIS,100,61.03,304.7,225.9,D,0
53.1791,114.7347,346,1.8,1.3,2025-05-27,0154,Terra,MODIS,87,61.03,301,96.7,D,0
53.1772,114.76,349.4,1.8,1.3,2025-05-27,0154,Terra,MODIS,93,61.03,304.8,106.4,D,0
53.1754,114.785,342.4,1.7,1.3,2025-05-27,0154,Terra,MODIS,91,61.03,305.9,70.8,D,0
53.1699,114.8601,378.2,1.7,1.3,2025-05-27,0154,Terra,MODIS,100,61.03,308,297.3,D,0
53.168,114.8857,342.2,1.7,1.3,2025-05-27,0154,Terra,MODIS,91,61.03,304.4,80.2,D,0
51.3295,128.4915,318.8,1.4,1.2,2025-05-27,0154,Terra,MODIS,68,61.03,306.5,10.8,D,0
53.1787,114.5768,344.8,1.8,1.3,2025-05-27,0154,Terra,MODIS,92,61.03,301.1,105.1,D,0
53.1769,114.6025,376.9,1.8,1.3,2025-05-27,0154,Terra,MODIS,100,61.03,307.5,312,D,0
53.175,114.6286,361.4,1.8,1.3,2025-05-27,0154,Terra,MODIS,100,61.03,304.7,185.6,D,0
53.1731,114.6549,359.7,1.8,1.3,2025-05-27,0154,Terra,MODIS,99,61.03,302.6,175.2,D,0
53.1713,114.6807,348.5,1.8,1.3,2025-05-27,0154,Terra,MODIS,94,61.03,304.4,111.4,D,0
53.1694,114.7074,336.6,1.8,1.3,2025-05-27,0154,Terra,MODIS,81,61.03,301.9,54.7,D,0
53.1676,114.7325,348.6,1.8,1.3,2025-05-27,0154,Terra,MODIS,94,61.03,304.5,98.6,D,0
53.1658,114.7573,328.5,1.8,1.3,2025-05-27,0154,Terra,MODIS,68,61.03,304.2,24,D,0
53.1584,114.8581,411.3,1.7,1.3,2025-05-27,0154,Terra,MODIS,100,61.03,316.4,702.8,D,0
53.1565,114.884,364.4,1.7,1.3,2025-05-27,0154,Terra,MODIS,100,61.03,305.3,194.2,D,0
53.1653,114.6003,340.1,1.8,1.3,2025-05-27,0154,Terra,MODIS,90,61.03,302.9,82.2,D,0
53.1635,114.6257,347.4,1.8,1.3,2025-05-27,0154,Terra,MODIS,94,61.03,304.9,109.6,D,0
53.1617,114.6518,372.2,1.8,1.3,2025-05-27,0154,Terra,MODIS,100,61.03,307.9,258.8,D,0
53.1598,114.6779,347.8,1.8,1.3,2025-05-27,0154,Terra,MODIS,94,61.03,305.6,99.2,D,0
53.1579,114.7041,345.8,1.8,1.3,2025-05-27,0154,Terra,MODIS,93,61.03,304.7,90.3,D,0
53.147,114.8558,381.2,1.7,1.3,2025-05-27,0154,Terra,MODIS,100,61.03,307.6,322.1,D,0
53.1451,114.8821,343.6,1.7,1.3,2025-05-27,0154,Terra,MODIS,89,61.03,302.3,82,D,0
53.1537,114.5981,325.8,1.8,1.3,2025-05-27,0154,Terra,MODIS,52,61.03,302.8,34.5,D,0
53.1519,114.6239,336.8,1.8,1.3,2025-05-27,0154,Terra,MODIS,87,61.03,304.3,58.8,D,0
53.1501,114.6495,345,1.8,1.3,2025-05-27,0154,Terra,MODIS,92,61.03,305.3,91.7,D,0
53.1483,114.6751,323.7,1.8,1.3,2025-05-27,0154,Terra,MODIS,58,61.03,303.5,20.4,D,0
53.1355,114.8545,352.9,1.7,1.3,2025-05-27,0154,Terra,MODIS,96,61.03,303.9,118.5,D,0
53.144,114.5702,366.3,1.8,1.3,2025-05-27,0154,Terra,MODIS,100,61.03,304,225.2,D,0
53.1422,114.5958,329,1.8,1.3,2025-05-27,0154,Terra,MODIS,81,61.03,303.8,42.6,D,0
53.1241,114.8523,373.6,1.7,1.3,2025-05-27,0154,Terra,MODIS,100,61.03,308.5,253,D,0
52.956,116.9338,327,1.4,1.2,2025-05-27,0154,Terra,MODIS,79,61.03,304.2,22.2,D,0
52.9541,116.9541,325.3,1.4,1.2,2025-05-27,0154,Terra,MODIS,72,61.03,302.6,18.8,D,0
52.9523,116.9744,328.5,1.4,1.2,2025-05-27,0154,Terra,MODIS,66,61.03,301.3,25.2,D,0
53.1324,114.5677,364.6,1.8,1.3,2025-05-27,0154,Terra,MODIS,100,61.03,304.7,209.8,D,0
53.1307,114.593,325.2,1.8,1.3,2025-05-27,0154,Terra,MODIS,52,61.03,304.4,28.9,D,0
53.1127,114.8504,350.7,1.7,1.3,2025-05-27,0154,Terra,MODIS,95,61.03,307.2,106.1,D,0
52.9383,117.0135,338.3,1.4,1.2,2025-05-27,0154,Terra,MODIS,76,61.03,301.1,49.4,D,0
53.1245,114.5118,374.4,1.8,1.3,2025-05-27,0154,Terra,MODIS,100,61.03,304.5,293.7,D,0
53.1226,114.5388,325.6,1.8,1.3,2025-05-27,0154,Terra,MODIS,64,61.03,301.5,36.4,D,0
52.9262,117.031,327.9,1.4,1.2,2025-05-27,0154,Terra,MODIS,34,61.03,300.2,27.3,D,0
51.2658,128.4802,320.3,1.4,1.2,2025-05-27,0154,Terra,MODIS,70,61.03,303.9,14.4,D,0
53.1361,114.5629,371.7,1.8,1.3,2025-05-27,0154,Terra,MODIS,100,61.03,305.9,263.2,D,0
53.1342,114.588,350.2,1.8,1.3,2025-05-27,0154,Terra,MODIS,95,61.03,306.1,120.9,D,0
53.1151,114.8448,350.3,1.7,1.3,2025-05-27,0154,Terra,MODIS,95,61.03,307.6,103.7,D,0
53.1132,114.8699,333.4,1.7,1.3,2025-05-27,0154,Terra,MODIS,66,61.03,306.7,37.4,D,0
52.9297,117.026,331.7,1.4,1.2,2025-05-27,0154,Terra,MODIS,66,61.03,300.8,34.7,D,0
53.1284,114.5067,333.3,1.8,1.3,2025-05-27,0154,Terra,MODIS,84,61.03,301.2,59.9,D,0
53.1265,114.5337,323.9,1.8,1.3,2025-05-27,0154,Terra,MODIS,24,61.03,301.3,30.2,D,0
51.26,128.4716,321.8,1.4,1.2,2025-05-27,0154,Terra,MODIS,74,61.03,304.5,19.5,D,0
53.1168,114.5046,361.6,1.8,1.3,2025-05-27,0154,Terra,MODIS,100,61.03,303.1,190.2,D,0
53.1149,114.5314,341,1.8,1.3,2025-05-27,0154,Terra,MODIS,81,61.03,302.2,79.6,D,0
53.0923,114.8406,324.2,1.7,1.3,2025-05-27,0154,Terra,MODIS,49,61.03,307.6,16.8,D,0
52.9394,116.6927,336.2,1.4,1.2,2025-05-27,0154,Terra,MODIS,86,61.03,307.4,45.8,D,0
52.929,116.6899,328.7,1.4,1.2,2025-05-27,0154,Terra,MODIS,80,61.03,307.3,26.8,D,0
53.0836,114.4749,332.7,1.8,1.3,2025-05-27,0154,Terra,MODIS,64,61.03,299.4,53.2,D,0
53.0719,114.4732,326.9,1.8,1.3,2025-05-27,0154,Terra,MODIS,58,61.03,301.1,36.5,D,0
52.9935,115.5363,342.4,1.6,1.2,2025-05-27,0154,Terra,MODIS,91,61.03,305.6,77,D,0
52.9824,115.5351,318.1,1.6,1.2,2025-05-27,0154,Terra,MODIS,38,61.03,302.6,13.9,D,0
52.9386,116.0815,331.3,1.5,1.2,2025-05-27,0154,Terra,MODIS,79,61.03,308.2,35,D,0
52.8398,117.2067,323.2,1.4,1.2,2025-05-27,0154,Terra,MODIS,69,61.03,303.2,18.2,D,0
53.0523,114.416,326.8,1.8,1.3,2025-05-27,0154,Terra,MODIS,56,61.03,302.6,40.9,D,0
